season,franchise_id,team,roster_players,roster_active_players,roster_reserve_players,roster_development_players,roster_cut_players,roster_avg_age,roster_active_avg_age,roster_avg_years_exp,roster_active_avg_years_exp,roster_avg_height,roster_avg_weight,roster_avg_bmi,roster_rookies,roster_young_players,roster_veterans_5plus,roster_drafted_players,roster_top100_draftees,roster_avg_draft_number,roster_group_qb_players,roster_group_qb_active_players,roster_group_qb_share,roster_group_qb_active_share,roster_group_qb_avg_age,roster_group_qb_avg_years_exp,roster_group_qb_rookies,roster_group_qb_young_players,roster_group_qb_veterans_5plus,roster_group_qb_drafted_players,roster_group_qb_top100_draftees,roster_group_rb_players,roster_group_rb_active_players,roster_group_rb_share,roster_group_rb_active_share,roster_group_rb_avg_age,roster_group_rb_avg_years_exp,roster_group_rb_rookies,roster_group_rb_young_players,roster_group_rb_veterans_5plus,roster_group_rb_drafted_players,roster_group_rb_top100_draftees,roster_group_wr_players,roster_group_wr_active_players,roster_group_wr_share,roster_group_wr_active_share,roster_group_wr_avg_age,roster_group_wr_avg_years_exp,roster_group_wr_rookies,roster_group_wr_young_players,roster_group_wr_veterans_5plus,roster_group_wr_drafted_players,roster_group_wr_top100_draftees,roster_group_te_players,roster_group_te_active_players,roster_group_te_share,roster_group_te_active_share,roster_group_te_avg_age,roster_group_te_avg_years_exp,roster_group_te_rookies,roster_group_te_young_players,roster_group_te_veterans_5plus,roster_group_te_drafted_players,roster_group_te_top100_draftees,roster_group_ol_players,roster_group_ol_active_players,roster_group_ol_share,roster_group_ol_active_share,roster_group_ol_avg_age,roster_group_ol_avg_years_exp,roster_group_ol_rookies,roster_group_ol_young_players,roster_group_ol_veterans_5plus,roster_group_ol_drafted_players,roster_group_ol_top100_draftees,roster_group_dl_players,roster_group_dl_active_players,roster_group_dl_share,roster_group_dl_active_share,roster_group_dl_avg_age,roster_group_dl_avg_years_exp,roster_group_dl_rookies,roster_group_dl_young_players,roster_group_dl_veterans_5plus,roster_group_dl_drafted_players,roster_group_dl_top100_draftees,roster_group_lb_players,roster_group_lb_active_players,roster_group_lb_share,roster_group_lb_active_share,roster_group_lb_avg_age,roster_group_lb_avg_years_exp,roster_group_lb_rookies,roster_group_lb_young_players,roster_group_lb_veterans_5plus,roster_group_lb_drafted_players,roster_group_lb_top100_draftees,roster_group_db_players,roster_group_db_active_players,roster_group_db_share,roster_group_db_active_share,roster_group_db_avg_age,roster_group_db_avg_years_exp,roster_group_db_rookies,roster_group_db_young_players,roster_group_db_veterans_5plus,roster_group_db_drafted_players,roster_group_db_top100_draftees,roster_group_st_players,roster_group_st_active_players,roster_group_st_share,roster_group_st_active_share,roster_group_st_avg_age,roster_group_st_avg_years_exp,roster_group_st_rookies,roster_group_st_young_players,roster_group_st_veterans_5plus,roster_group_st_drafted_players,roster_group_st_top100_draftees,roster_group_other_players,roster_group_other_active_players,roster_group_other_share,roster_group_other_active_share,roster_group_other_avg_age,roster_group_other_avg_years_exp,roster_group_other_rookies,roster_group_other_young_players,roster_group_other_veterans_5plus,roster_group_other_drafted_players,roster_group_other_top100_draftees
2002,NE,NWE,61,54,5,0,2,27.16393442622951,27.14814814814815,4.524590163934426,4.537037037037037,73.73770491803279,247.31147540983608,31.75601029979556,6,22,31,43,28,90.62790697674419,3,3,0.04918032786885246,0.05555555555555555,25.666666666666668,2.6666666666666665,1,2,1,2,0,5,5,0.08196721311475409,0.09259259259259259,26.2,3.4,0,2,2,5,4,6,6,0.09836065573770492,0.1111111111111111,26.333333333333332,3.6666666666666665,2,2,2,5,1,4,3,0.06557377049180328,0.05555555555555555,27.75,5.0,1,1,2,4,3,13,12,0.21311475409836064,0.2222222222222222,24.923076923076923,2.3846153846153846,1,9,2,8,6,8,7,0.13114754098360656,0.12962962962962962,28.375,6.125,1,2,6,5,3,8,7,0.13114754098360656,0.12962962962962962,28.375,5.75,0,1,6,4,4,12,9,0.19672131147540983,0.16666666666666666,28.583333333333332,6.0,0,3,8,10,7,2,2,0.03278688524590164,0.037037037037037035,29.5,5.5,0,0,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0
2002,NO,NOR,60,56,1,0,3,26.85,27.0,4.066666666666666,4.25,73.45,242.1,31.384674804687293,11,27,24,38,20,99.8157894736842,3,3,0.05,0.05357142857142857,25.333333333333332,2.6666666666666665,1,1,1,2,0,6,6,0.1,0.10714285714285714,25.833333333333332,3.0,0,5,1,5,3,6,6,0.1,0.10714285714285714,27.833333333333332,3.8333333333333335,2,3,2,4,3,3,3,0.05,0.05357142857142857,26.666666666666668,4.0,0,1,1,1,1,11,11,0.18333333333333332,0.19642857142857142,27.545454545454547,5.0,1,3,5,7,5,8,7,0.13333333333333333,0.125,26.25,3.25,2,4,3,7,3,9,8,0.15,0.14285714285714285,26.0,3.111111111111111,3,6,3,5,3,11,10,0.18333333333333332,0.17857142857142858,26.727272727272727,4.545454545454546,2,4,6,7,2,3,2,0.05,0.03571428571428571,30.666666666666668,8.0,0,0,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0
2002,NYG,NYG,66,55,7,0,3,25.833333333333332,25.854545454545455,3.227272727272727,3.1636363636363636,73.87878787878788,242.93939393939394,31.11146592903736,13,38,17,39,24,94.64102564102564,3,3,0.045454545454545456,0.05454545454545454,29.333333333333332,7.0,0,1,2,2,1,6,4,0.09090909090909091,0.07272727272727272,24.333333333333332,2.1666666666666665,2,3,1,3,2,9,6,0.13636363636363635,0.10909090909090909,25.444444444444443,3.3333333333333335,2,5,3,8,6,5,4,0.07575757575757576,0.07272727272727272,27.2,4.8,1,3,1,4,3,10,9,0.15151515151515152,0.16363636363636364,25.6,2.9,0,5,2,4,2,11,9,0.16666666666666666,0.16363636363636364,25.90909090909091,3.1818181818181817,2,7,3,6,5,7,7,0.10606060606060606,0.12727272727272726,24.714285714285715,2.142857142857143,3,6,1,6,1,12,10,0.18181818181818182,0.18181818181818182,25.583333333333332,2.8333333333333335,2,6,3,6,4,3,3,0.045454545454545456,0.05454545454545454,28.333333333333332,4.0,1,2,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0
2002,NYJ,NYJ,57,55,1,0,1,26.63157894736842,26.70909090909091,4.052631578947368,4.1454545454545455,74.0,246.71929824561403,31.494533946701463,9,27,24,43,24,99.93023255813954,4,4,0.07017543859649122,0.07272727272727272,28.0,5.0,0,3,1,3,2,5,5,0.08771929824561403,0.09090909090909091,27.0,4.8,0,2,3,5,2,5,5,0.08771929824561403,0.09090909090909091,25.2,3.2,0,3,2,3,2,3,3,0.05263157894736842,0.05454545454545454,24.333333333333332,1.6666666666666667,1,2,0,3,2,11,11,0.19298245614035087,0.2,27.363636363636363,4.545454545454546,2,4,3,9,4,10,9,0.17543859649122806,0.16363636363636364,26.2,3.5,2,6,4,8,4,7,7,0.12280701754385964,0.12727272727272726,26.714285714285715,4.571428571428571,1,3,3,5,4,10,9,0.17543859649122806,0.16363636363636364,26.0,3.5,3,4,6,7,4,2,2,0.03508771929824561,0.03636363636363636,31.0,7.0,0,0,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0
2002,PHI,PHI,61,55,3,0,3,27.0327868852459,26.87272727272727,4.377049180327869,4.236363636363636,73.68852459016394,240.50819672131146,30.966812470303616,10,24,26,47,24,100.8936170212766,4,4,0.06557377049180328,0.07272727272727272,25.75,2.5,0,2,1,3,1,5,5,0.08196721311475409,0.09090909090909091,28.4,5.6,1,1,3,5,2,6,6,0.09836065573770492,0.10909090909090909,25.5,3.0,1,3,2,5,3,4,4,0.06557377049180328,0.07272727272727272,29.25,6.25,0,1,3,1,0,9,9,0.14754098360655737,0.16363636363636364,25.666666666666668,2.888888888888889,2,4,2,7,5,9,8,0.14754098360655737,0.14545454545454545,26.88888888888889,4.222222222222222,1,4,4,8,4,9,8,0.14754098360655737,0.14545454545454545,25.88888888888889,3.2222222222222223,2,4,2,8,3,11,9,0.18032786885245902,0.16363636363636364,27.0,4.818181818181818,3,4,6,9,6,4,2,0.06557377049180328,0.03636363636363636,32.75,10.0,0,1,3,1,0,0,0,0.0,0.0,,,0,0,0,0,0
2002,PIT,PIT,62,53,7,0,2,26.387096774193548,26.169811320754718,3.9193548387096775,3.7358490566037736,73.45161290322581,245.82258064516128,31.88337224009571,10,26,23,47,27,94.31914893617021,3,3,0.04838709677419355,0.05660377358490566,28.666666666666668,7.0,0,0,2,3,3,5,4,0.08064516129032258,0.07547169811320754,25.6,3.6,1,2,1,4,2,6,5,0.0967741935483871,0.09433962264150944,26.166666666666668,3.5,2,3,1,5,3,6,4,0.0967741935483871,0.07547169811320754,27.0,4.333333333333333,0,1,3,5,3,11,10,0.1774193548387097,0.18867924528301888,25.818181818181817,3.272727272727273,1,5,3,9,5,7,7,0.11290322580645161,0.1320754716981132,25.142857142857142,2.2857142857142856,1,5,1,6,2,10,9,0.16129032258064516,0.16981132075471697,26.1,3.6,2,5,4,7,4,10,9,0.16129032258064516,0.16981132075471697,26.1,4.0,2,4,5,7,5,4,2,0.06451612903225806,0.03773584905660377,30.25,7.25,1,1,3,1,0,0,0,0.0,0.0,,,0,0,0,0,0
2002,SEA,SEA,63,56,7,0,0,26.26984126984127,26.232142857142858,3.619047619047619,3.5714285714285716,74.01587301587301,249.6031746031746,31.850795948897897,11,35,22,50,23,103.62,5,4,0.07936507936507936,0.07142857142857142,28.2,5.0,1,2,2,4,2,4,4,0.06349206349206349,0.07142857142857142,25.0,3.0,1,3,1,3,3,6,6,0.09523809523809523,0.10714285714285714,24.166666666666668,2.1666666666666665,0,5,1,6,3,3,3,0.047619047619047616,0.05357142857142857,24.333333333333332,1.6666666666666667,2,2,1,3,1,12,11,0.19047619047619047,0.19642857142857142,26.25,3.25,2,6,4,9,4,11,9,0.1746031746031746,0.16071428571428573,26.818181818181817,3.909090909090909,2,5,4,9,3,9,7,0.14285714285714285,0.125,26.22222222222222,3.4444444444444446,1,5,3,6,3,11,10,0.1746031746031746,0.17857142857142858,26.272727272727273,4.0,2,6,5,10,4,2,2,0.031746031746031744,0.03571428571428571,30.5,8.0,0,1,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0
2002,SF,SFO,66,55,6,0,5,25.90909090909091,26.181818181818183,3.1666666666666665,3.4363636363636365,73.63636363636364,242.04545454545453,31.209988681690827,12,36,18,45,23,114.4888888888889,3,3,0.045454545454545456,0.05454545454545454,27.333333333333332,1.6666666666666667,1,2,0,2,0,6,4,0.09090909090909091,0.07272727272727272,26.0,3.1666666666666665,1,3,1,5,2,6,5,0.09090909090909091,0.09090909090909091,25.5,3.1666666666666665,0,3,2,5,2,4,3,0.06060606060606061,0.05454545454545454,24.25,1.5,1,3,0,4,0,11,10,0.16666666666666666,0.18181818181818182,27.636363636363637,5.181818181818182,3,3,7,6,3,10,9,0.15151515151515152,0.16363636363636364,26.7,4.1,1,4,4,9,6,10,8,0.15151515151515152,0.14545454545454545,24.1,1.8,3,8,2,6,6,12,10,0.18181818181818182,0.18181818181818182,25.833333333333332,3.1666666666666665,1,7,2,7,4,4,3,0.06060606060606061,0.05454545454545454,25.0,1.5,1,3,0,1,0,0,0,0.0,0.0,,,0,0,0,0,0
2002,TB,TAM,65,57,7,0,1,26.523076923076925,26.82456140350877,3.9076923076923076,4.245614035087719,73.73846153846154,242.90769230769232,31.290051623874646,8,28,23,44,27,98.81818181818181,3,3,0.046153846153846156,0.05263157894736842,29.0,6.666666666666667,0,0,2,3,2,6,5,0.09230769230769231,0.08771929824561403,25.0,2.3333333333333335,2,3,1,4,2,7,5,0.1076923076923077,0.08771929824561403,28.0,5.0,1,2,4,6,3,6,6,0.09230769230769231,0.10526315789473684,27.333333333333332,4.0,0,3,3,3,3,14,12,0.2153846153846154,0.21052631578947367,27.071428571428573,4.357142857142857,0,7,5,8,5,9,7,0.13846153846153847,0.12280701754385964,25.333333333333332,3.0,1,4,2,5,4,8,7,0.12307692307692308,0.12280701754385964,25.875,3.5,2,4,3,4,2,10,10,0.15384615384615385,0.17543859649122806,25.1,2.8,2,5,2,9,4,2,2,0.03076923076923077,0.03508771929824561,31.0,8.5,0,0,1,2,2,0,0,0.0,0.0,,,0,0,0,0,0
2002,TEN,TEN,57,53,2,0,2,25.87719298245614,26.0188679245283,3.280701754385965,3.452830188679245,74.35087719298245,243.57894736842104,30.833289873806958,14,28,16,47,25,97.0,3,3,0.05263157894736842,0.05660377358490566,30.333333333333332,7.0,0,1,2,2,2,5,5,0.08771929824561403,0.09433962264150944,25.8,3.2,1,2,1,3,2,7,6,0.12280701754385964,0.11320754716981132,25.571428571428573,2.7142857142857144,1,4,2,6,3,3,3,0.05263157894736842,0.05660377358490566,26.333333333333332,4.0,0,2,1,3,2,10,10,0.17543859649122806,0.18867924528301888,27.4,4.6,2,2,5,9,3,10,8,0.17543859649122806,0.1509433962264151,24.6,2.4,4,6,2,7,5,7,7,0.12280701754385964,0.1320754716981132,24.285714285714285,1.7142857142857142,3,6,1,6,3,10,9,0.17543859649122806,0.16981132075471697,24.7,2.1,3,5,0,10,5,2,2,0.03508771929824561,0.03773584905660377,30.0,8.0,0,0,2,1,0,0,0,0.0,0.0,,,0,0,0,0,0
2002,WAS,WAS,67,57,7,0,3,26.47761194029851,26.19298245614035,3.8955223880597014,3.5964912280701755,73.4776119402985,240.44776119402985,31.167742225001184,11,32,24,42,23,103.80952380952381,3,3,0.04477611940298507,0.05263157894736842,27.666666666666668,4.666666666666667,1,1,2,2,2,6,6,0.08955223880597014,0.10526315789473684,23.833333333333332,1.5,3,5,1,3,1,9,8,0.13432835820895522,0.14035087719298245,25.88888888888889,3.3333333333333335,0,4,3,7,3,3,3,0.04477611940298507,0.05263157894736842,26.0,4.0,0,2,1,0,0,12,11,0.1791044776119403,0.19298245614035087,27.416666666666668,4.5,0,3,5,6,5,10,8,0.14925373134328357,0.14035087719298245,26.7,4.5,2,5,5,8,4,8,7,0.11940298507462686,0.12280701754385964,26.625,4.5,0,3,3,6,3,11,9,0.16417910447761194,0.15789473684210525,26.09090909090909,3.3636363636363638,4,7,2,8,4,5,2,0.07462686567164178,0.03508771929824561,28.2,4.8,1,2,2,2,1,0,0,0.0,0.0,,,0,0,0,0,0
2003,ARI,ARI,61,53,5,0,2,25.721311475409838,25.77358490566038,3.098360655737705,3.207547169811321,74.01639344262296,248.50819672131146,31.675494691886726,9,33,15,39,19,100.3076923076923,3,3,0.04918032786885246,0.05660377358490566,26.666666666666668,4.333333333333333,0,2,1,2,1,6,6,0.09836065573770492,0.11320754716981132,26.0,3.5,1,4,1,2,1,7,5,0.11475409836065574,0.09433962264150944,24.285714285714285,1.5714285714285714,2,5,0,4,2,4,4,0.06557377049180328,0.07547169811320754,26.0,3.25,1,2,2,2,1,12,10,0.19672131147540983,0.18867924528301888,26.75,4.083333333333333,1,4,5,9,4,9,9,0.14754098360655737,0.16981132075471697,24.444444444444443,2.3333333333333335,2,6,2,8,4,7,6,0.11475409836065574,0.11320754716981132,25.428571428571427,3.0,1,4,2,4,4,9,8,0.14754098360655737,0.1509433962264151,25.666666666666668,3.0,1,4,1,6,1,4,2,0.06557377049180328,0.03773584905660377,27.25,3.25,0,2,1,2,1,0,0,0.0,0.0,,,0,0,0,0,0
2003,ATL,ATL,66,54,10,0,2,26.045454545454547,25.87037037037037,3.6363636363636362,3.5,73.24242424242425,239.33333333333334,31.205533506426015,11,31,22,48,22,116.4375,3,3,0.045454545454545456,0.05555555555555555,23.666666666666668,2.0,0,2,0,2,1,6,3,0.09090909090909091,0.05555555555555555,25.166666666666668,3.0,1,4,2,5,2,7,5,0.10606060606060606,0.09259259259259259,24.714285714285715,1.8571428571428572,3,5,1,3,1,3,3,0.045454545454545456,0.05555555555555555,27.333333333333332,4.666666666666667,0,2,1,2,2,12,8,0.18181818181818182,0.14814814814814814,25.666666666666668,3.3333333333333335,0,5,2,9,4,8,7,0.12121212121212122,0.12962962962962962,27.0,4.5,2,2,4,7,3,10,8,0.15151515151515152,0.14814814814814814,26.7,4.0,1,4,5,9,3,15,15,0.22727272727272727,0.2777777777777778,25.8,3.8,4,6,6,10,6,2,2,0.030303030303030304,0.037037037037037035,32.0,8.0,0,1,1,1,0,0,0,0.0,0.0,,,0,0,0,0,0
2003,BAL,BAL,59,55,1,0,3,25.89830508474576,25.8,3.4745762711864407,3.4545454545454546,73.79661016949153,248.5593220338983,31.914888335328023,7,27,18,42,20,107.45238095238095,4,3,0.06779661016949153,0.05454545454545454,26.5,3.5,1,1,1,2,2,6,6,0.1016949152542373,0.10909090909090909,24.5,2.5,2,3,1,4,2,5,5,0.0847457627118644,0.09090909090909091,26.6,4.8,0,1,3,5,3,3,3,0.05084745762711865,0.05454545454545454,24.666666666666668,2.0,0,2,0,2,1,11,10,0.1864406779661017,0.18181818181818182,27.181818181818183,4.363636363636363,0,4,4,6,2,8,8,0.13559322033898305,0.14545454545454545,25.25,2.875,2,4,2,5,1,8,7,0.13559322033898305,0.12727272727272726,25.5,3.5,1,3,3,7,4,11,10,0.1864406779661017,0.18181818181818182,25.181818181818183,2.5454545454545454,1,8,2,9,5,3,3,0.05084745762711865,0.05454545454545454,28.666666666666668,6.333333333333333,0,1,2,2,0,0,0,0.0,0.0,,,0,0,0,0,0
2003,BUF,BUF,58,53,4,0,1,26.06896551724138,26.150943396226417,3.3448275862068964,3.4339622641509435,73.62068965517241,247.05172413793105,31.85064929110914,10,30,18,42,20,115.26190476190476,3,3,0.05172413793103448,0.05660377358490566,30.0,7.666666666666667,0,0,2,2,1,7,6,0.1206896551724138,0.11320754716981132,25.428571428571427,3.0,1,4,1,4,2,6,5,0.10344827586206896,0.09433962264150944,25.5,2.3333333333333335,2,4,2,4,2,3,3,0.05172413793103448,0.05660377358490566,29.0,6.333333333333333,0,0,1,1,0,11,10,0.1896551724137931,0.18867924528301888,25.636363636363637,2.8181818181818183,2,8,3,9,3,9,8,0.15517241379310345,0.1509433962264151,26.0,3.111111111111111,2,6,3,8,5,8,8,0.13793103448275862,0.1509433962264151,25.375,2.75,2,4,3,5,2,9,8,0.15517241379310345,0.1509433962264151,25.77777777777778,3.2222222222222223,1,4,3,9,5,2,2,0.034482758620689655,0.03773584905660377,26.5,3.5,0,0,0,0,0,0,0,0.0,0.0,,,0,0,0,0,0
2003,CAR,CAR,57,53,4,0,0,27.350877192982455,27.433962264150942,4.491228070175438,4.509433962264151,73.80701754385964,243.66666666666666,31.262310405283966,8,20,24,44,28,89.22727272727273,3,3,0.05263157894736842,0.05660377358490566,32.0,7.333333333333333,0,1,2,2,0,5,5,0.08771929824561403,0.09433962264150944,25.8,3.2,0,2,1,2,1,7,6,0.12280701754385964,0.11320754716981132,28.571428571428573,5.285714285714286,1,2,4,6,4,4,3,0.07017543859649122,0.05660377358490566,27.5,4.25,1,1,2,3,2,9,9,0.15789473684210525,0.16981132075471697,28.333333333333332,5.333333333333333,2,2,4,8,5,9,8,0.15789473684210525,0.1509433962264151,26.666666666666668,4.111111111111111,1,4,4,7,5,8,7,0.14035087719298245,0.1320754716981132,26.5,3.875,1,4,3,7,4,10,10,0.17543859649122806,0.18867924528301888,25.4,2.8,2,4,2,7,5,2,2,0.03508771929824561,0.03773584905660377,31.5,10.0,0,0,2,2,2,0,0,0.0,0.0,,,0,0,0,0,0
2003,CHI,CHI,63,53,8,0,2,25.365079365079364,25.452830188679247,2.8253968253968256,2.9622641509433962,73.74603174603175,249.71428571428572,32.05365820209829,17,34,14,50,25,117.68,3,3,0.047619047619047616,0.05660377358490566,30.0,7.666666666666667,1,1,2,3,3,6,5,0.09523809523809523,0.09433962264150944,25.333333333333332,2.6666666666666665,1,4,2,4,1,7,6,0.1111111111111111,0.11320754716981132,24.142857142857142,1.8571428571428572,2,4,0,6,3,5,3,0.07936507936507936,0.05660377358490566,25.0,1.6,2,3,0,3,1,12,10,0.19047619047619047,0.18867924528301888,26.083333333333332,3.6666666666666665,1,6,5,9,5,10,10,0.15873015873015872,0.18867924528301888,25.5,3.2,3,6,3,9,4,7,5,0.1111111111111111,0.09433962264150944,24.142857142857142,1.7142857142857142,3,4,0,6,2,10,8,0.15873015873015872,0.1509433962264151,24.8,2.1,3,5,1,8,5,3,3,0.047619047619047616,0.05660377358490566,25.666666666666668,3.0,1,1,1,2,1,0,0,0.0,0.0,,,0,0,0,0,0
2003,CIN,CIN,61,56,3,0,2,25.918032786885245,25.892857142857142,3.278688524590164,3.25,74.26229508196721,247.9344262295082,31.461620187720776,13,32,21,46,25,99.1304347826087,3,3,0.04918032786885246,0.05357142857142857,28.666666666666668,5.666666666666667,1,1,2,1,1,6,5,0.09836065573770492,0.08928571428571429,25.5,3.3333333333333335,1,4,2,3,2,6,6,0.09836065573770492,0.10714285714285714,24.166666666666668,1.1666666666666667,3,5,0,5,3,4,4,0.06557377049180328,0.07142857142857142,25.25,2.5,0,2,0,4,2,11,10,0.18032786885245902,0.17857142857142858,26.272727272727273,3.727272727272727,2,6,5,10,6,10,9,0.16393442622950818,0.16071428571428573,26.2,4.0,2,4,5,9,3,8,6,0.13114754098360656,0.10714285714285714,25.875,2.875,2,4,3,6,2,10,10,0.16393442622950818,0.17857142857142858,25.8,3.1,2,5,3,7,6,3,3,0.04918032786885246,0.05357142857142857,26.666666666666668,3.6666666666666665,0,1,1,1,0,0,0,0.0,0.0,,,0,0,0,0,0
2003,CLE,CLE,70,54,10,0,5,25.47142857142857,25.444444444444443,2.6142857142857143,2.685185185185185,73.95714285714286,246.1,31.467297159035468,15,41,13,46,23,109.15217391304348,4,3,0.05714285714285714,0.05555555555555555,26.75,3.5,1,2,1,2,1,7,3,0.1,0.05555555555555555,25.285714285714285,1.8571428571428572,2,5,1,4,2,7,7,0.1,0.12962962962962962,25.142857142857142,1.8571428571428572,1,5,0,5,4,5,3,0.07142857142857142,0.05555555555555555,25.0,2.0,0,3,0,4,1,12,10,0.17142857142857143,0.18518518518518517,24.416666666666668,2.0833333333333335,3,8,2,7,2,11,8,0.15714285714285714,0.14814814814814814,26.363636363636363,3.4545454545454546,1,4,3,8,4,9,8,0.12857142857142856,0.14814814814814814,25.0,2.111111111111111,3,6,1,7,2,11,9,0.15714285714285714,0.16666666666666666,25.363636363636363,2.5454545454545454,3,7,2,7,5,4,3,0.05714285714285714,0.05555555555555555,27.75,5.75,1,1,3,2,2,0,0,0.0,0.0,,,0,0,0,0,0
2003,DAL,DAL,64,57,4,0,3,25.96875,25.912280701754387,3.3125,3.245614035087719,73.796875,246.84375,31.658711718948886,12,35,20,44,22,101.45454545454545,3,3,0.046875,0.05263157894736842,24.666666666666668,1.0,1,3,0,1,1,7,5,0.109375,0.08771929824561403,27.428571428571427,5.285714285714286,1,3,3,4,0,7,7,0.109375,0.12280701754385964,26.0,3.5714285714285716,1,4,3,5,3,5,5,0.078125,0.08771929824561403,27.6,5.4,1,1,2,5,4,11,9,0.171875,0.15789473684210525,26.272727272727273,3.272727272727273,1,6,4,7,3,10,9,0.15625,0.15789473684210525,26.1,3.4,1,4,4,9,4,8,8,0.125,0.14035087719298245,25.375,2.625,3,4,2,6,2,11,9,0.171875,0.15789473684210525,24.727272727272727,2.0,3,9,1,7,5,2,2,0.03125,0.03508771929824561,25.5,3.5,0,1,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0
2003,DEN,DEN,63,54,8,0,1,26.936507936507937,26.85185185185185,4.349206349206349,4.2407407407407405,73.95238095238095,240.5079365079365,30.76717074827826,6,24,24,47,26,103.48936170212765,4,3,0.06349206349206349,0.05555555555555555,30.25,8.0,0,0,3,4,1,5,5,0.07936507936507936,0.09259259259259259,24.2,1.4,2,3,0,4,2,7,6,0.1111111111111111,0.1111111111111111,26.571428571428573,3.857142857142857,1,4,2,4,3,5,5,0.07936507936507936,0.09259259259259259,29.0,6.4,0,1,3,3,0,10,10,0.15873015873015872,0.18518518518518517,27.2,4.3,1,3,5,7,3,10,7,0.15873015873015872,0.12962962962962962,26.2,3.5,1,6,4,9,6,8,5,0.12698412698412698,0.09259259259259259,26.125,4.0,1,2,2,6,5,12,11,0.19047619047619047,0.2037037037037037,26.666666666666668,4.416666666666667,0,5,4,9,5,2,2,0.031746031746031744,0.037037037037037035,30.5,6.5,0,0,1,1,1,0,0,0.0,0.0,,,0,0,0,0,0
2003,DET,DET,68,55,11,0,2,27.147058823529413,27.10909090909091,4.5,4.4,73.3529411764706,238.3235294117647,30.9091850249302,13,29,27,49,25,102.9795918367347,3,3,0.04411764705882353,0.05454545454545454,27.666666666666668,4.666666666666667,0,2,1,3,1,7,7,0.10294117647058823,0.12727272727272726,26.285714285714285,3.0,2,3,1,5,2,9,6,0.1323529411764706,0.10909090909090909,26.22222222222222,4.111111111111111,2,4,4,7,2,4,3,0.058823529411764705,0.05454545454545454,26.25,3.75,1,2,2,3,1,9,7,0.1323529411764706,0.12727272727272726,28.0,5.222222222222222,0,4,4,5,3,10,9,0.14705882352941177,0.16363636363636364,27.2,5.0,2,4,4,8,8,8,8,0.11764705882352941,0.14545454545454545,26.125,3.5,2,3,3,5,2,15,10,0.22058823529411764,0.18181818181818182,27.533333333333335,4.666666666666667,4,6,6,11,5,3,2,0.04411764705882353,0.03636363636363636,30.666666666666668,8.0,0,1,2,2,1,0,0,0.0,0.0,,,0,0,0,0,0
2003,GB,GNB,64,57,5,0,2,26.484375,26.50877192982456,3.875,3.8771929824561404,74.375,248.234375,31.372128304783466,5,25,19,50,29,111.64,3,3,0.046875,0.05263157894736842,30.666666666666668,8.333333333333334,0,1,2,2,1,5,5,0.078125,0.08771929824561403,26.2,3.8,0,2,2,4,2,8,6,0.125,0.10526315789473684,26.5,3.875,0,3,3,5,4,3,3,0.046875,0.05263157894736842,28.666666666666668,6.333333333333333,0,1,1,3,2,10,10,0.15625,0.17543859649122806,27.6,4.6,1,2,5,8,4,12,10,0.1875,0.17543859649122806,26.833333333333332,4.083333333333333,1,4,3,10,6,8,7,0.125,0.12280701754385964,24.375,2.0,2,4,0,6,5,12,10,0.1875,0.17543859649122806,25.166666666666668,2.6666666666666665,1,7,2,10,5,3,3,0.046875,0.05263157894736842,26.333333333333332,3.6666666666666665,0,1,1,2,0,0,0,0.0,0.0,,,0,0,0,0,0
2003,HOU,HOU,68,55,11,0,2,25.426470588235293,25.09090909090909,2.8676470588235294,2.5090909090909093,73.95588235294117,248.85294117647058,31.798276164974226,14,36,20,43,20,110.62790697674419,4,3,0.058823529411764705,0.05454545454545454,26.5,3.5,1,2,2,3,3,6,5,0.08823529411764706,0.09090909090909091,24.666666666666668,2.0,2,4,1,4,2,5,5,0.07352941176470588,0.09090909090909091,23.6,1.6,2,4,1,3,2,4,4,0.058823529411764705,0.07272727272727272,24.0,2.0,0,3,0,3,0,13,12,0.19117647058823528,0.21818181818181817,25.153846153846153,2.1538461538461537,3,9,3,8,5,9,7,0.1323529411764706,0.12727272727272726,26.444444444444443,3.888888888888889,2,3,4,4,0,11,7,0.16176470588235295,0.12727272727272726,25.636363636363637,3.0,2,5,4,5,4,14,10,0.20588235294117646,0.18181818181818182,25.785714285714285,3.5,2,6,5,12,4,2,2,0.029411764705882353,0.03636363636363636,26.5,4.0,0,0,0,1,0,0,0,0.0,0.0,,,0,0,0,0,0
