college_player_season_id,cfb_player_id,player,college_team,conference,season,draft_season,draft_round,draft_pick_in_round,draft_overall,position,position_group,defensive_pd,defensive_qb_hur,defensive_sacks,defensive_solo,defensive_td,defensive_tfl,defensive_tot,fumbles_fum,fumbles_lost,fumbles_rec,interceptions_avg,interceptions_int,interceptions_td,interceptions_yds,kickreturns_avg,kickreturns_long,kickreturns_no,kickreturns_td,kickreturns_yds,kicking_fga,kicking_fgm,kicking_long,kicking_pct,kicking_pts,kicking_xpa,kicking_xpm,passing_att,passing_completions,passing_int,passing_pct,passing_td,passing_yds,passing_ypa,puntreturns_avg,puntreturns_long,puntreturns_no,puntreturns_td,puntreturns_yds,punting_in_20,punting_long,punting_no,punting_tb,punting_yds,punting_ypp,receiving_long,receiving_rec,receiving_td,receiving_yds,receiving_ypr,rushing_car,rushing_long,rushing_td,rushing_yds,rushing_ypc
4039359_2016,4039359,Darrell Henderson,Memphis,American Athletic,2016,2019,3,6,70,RUNNINGBACK,RB,1.0,0.0,0.0,4.0,1.0,0.0,4.0,,,,,,,,56.5,99.0,2.0,1.0,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,20.0,3.0,237.0,11.9,87.0,45.0,5.0,482.0,5.5
4039359_2017,4039359,Darrell Henderson,Memphis,American Athletic,2017,2019,3,6,70,RUNNINGBACK,RB,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,,,,,19.2,64.0,13.0,0.0,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,24.0,2.0,226.0,9.4,130.0,82.0,9.0,1154.0,8.9
4039359_2018,4039359,Darrell Henderson,Memphis,American Athletic,2018,2019,3,6,70,RUNNINGBACK,RB,,,,,,,,2.0,1.0,0.0,,,,,12.4,20.0,10.0,0.0,124.0,,,,,,,,2.0,1.0,0.0,0.5,1.0,4.0,2.0,,,,,,,,,,,,71.0,19.0,3.0,295.0,15.5,214.0,82.0,22.0,1909.0,8.9
4039413_2016,4039413,Alohi Gilman,Navy,American Athletic,2016,2020,6,7,186,SAFETY,DB,5.0,0.0,0.0,50.0,0.0,5.0,76.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4039413_2018,4039413,Alohi Gilman,Notre Dame,FBS Independents,2018,2020,6,7,186,SAFETY,DB,5.0,2.0,0.0,54.0,0.0,3.0,86.0,,,,27.0,2.0,0.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4039413_2019,4039413,Alohi Gilman,Notre Dame,FBS Independents,2019,2020,6,7,186,SAFETY,DB,2.0,1.0,1.0,32.0,0.0,3.0,74.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4039436_2016,4039436,Malcolm Perry,Navy,American Athletic,2016,2020,7,32,246,WIDERECEIVER,WR,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,30.0,1.0,73.0,8.1
4039436_2017,4039436,Malcolm Perry,Navy,American Athletic,2017,2020,7,32,246,WIDERECEIVER,WR,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,24.5,58.0,13.0,0.0,318.0,,,,,,,,2.0,1.0,1.0,0.5,1.0,5.0,2.5,,,,,,,,,,,,75.0,13.0,2.0,303.0,23.3,138.0,92.0,11.0,1182.0,8.6
4039436_2018,4039436,Malcolm Perry,Navy,American Athletic,2018,2020,7,32,246,WIDERECEIVER,WR,,,,,,,,4.0,1.0,0.0,,,,,24.7,33.0,7.0,0.0,173.0,,,,,,,,24.0,9.0,1.0,0.375,2.0,222.0,9.3,,,,,,,,,,,,73.0,9.0,1.0,167.0,18.6,172.0,75.0,7.0,1087.0,6.3
4039436_2019,4039436,Malcolm Perry,Navy,American Athletic,2019,2020,7,32,246,WIDERECEIVER,WR,,,,,,,,7.0,5.0,0.0,,,,,,,,,,,,,,,,,86.0,48.0,3.0,0.558,7.0,1084.0,12.6,,,,,,,,,,,,,,,,,295.0,70.0,21.0,2017.0,6.8
4040432_2016,4040432,L'Jarius Sneed,Louisiana Tech,Conference USA,2016,2020,4,32,138,SAFETY,DB,0.0,0.0,0.0,12.0,1.0,0.0,17.0,,,,48.0,1.0,1.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040432_2017,4040432,L'Jarius Sneed,Louisiana Tech,Conference USA,2017,2020,4,32,138,SAFETY,DB,6.0,0.0,1.0,29.0,0.0,1.0,30.0,,,,-5.0,1.0,0.0,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040432_2018,4040432,L'Jarius Sneed,Louisiana Tech,Conference USA,2018,2020,4,32,138,SAFETY,DB,6.0,0.0,1.5,39.0,1.0,1.0,53.0,,,,14.3,3.0,1.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040432_2019,4040432,L'Jarius Sneed,Louisiana Tech,Conference USA,2019,2020,4,32,138,SAFETY,DB,6.0,0.0,0.0,43.0,1.0,3.5,73.0,,,,22.7,3.0,1.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040605_2016,4040605,Nick Bosa,Ohio State,Big Ten,2016,2019,1,2,2,DEFENSIVEEND,DL,0.0,3.0,5.0,17.0,0.0,7.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040605_2017,4040605,Nick Bosa,Ohio State,Big Ten,2017,2019,1,2,2,DEFENSIVEEND,DL,2.0,9.0,8.5,19.0,0.0,16.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040605_2018,4040605,Nick Bosa,Ohio State,Big Ten,2018,2019,1,2,2,DEFENSIVEEND,DL,0.0,1.0,4.0,11.0,0.0,6.0,14.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040608_2016,4040608,Jonathon Cooper,Ohio State,Big Ten,2016,2021,7,11,239,DEFENSIVEEND,DL,0.0,0.0,1.0,2.0,0.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040608_2017,4040608,Jonathon Cooper,Ohio State,Big Ten,2017,2021,7,11,239,DEFENSIVEEND,DL,0.0,1.0,2.0,11.0,0.0,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040608_2018,4040608,Jonathon Cooper,Ohio State,Big Ten,2018,2021,7,11,239,DEFENSIVEEND,DL,0.0,2.0,2.5,14.0,0.0,6.0,23.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,1.0,0.0,23.0,11.5,,,,,,,,,,,,,,,,,,,,,
4040608_2019,4040608,Jonathon Cooper,Ohio State,Big Ten,2019,2021,7,11,239,DEFENSIVEEND,DL,1.0,0.0,1.0,6.0,0.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040608_2020,4040608,Jonathon Cooper,Ohio State,Big Ten,2020,2021,7,11,239,DEFENSIVEEND,DL,1.0,2.0,3.5,12.0,0.0,3.5,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040612_2017,4040612,Luke Farrell,Ohio State,Big Ten,2017,2021,5,1,145,TIGHTEND,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,2.0,0.0,19.0,9.5,,,,,
4040612_2018,4040612,Luke Farrell,Ohio State,Big Ten,2018,2021,5,1,145,TIGHTEND,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,20.0,1.0,205.0,10.3,,,,,
4040612_2019,4040612,Luke Farrell,Ohio State,Big Ten,2019,2021,5,1,145,TIGHTEND,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,7.0,2.0,119.0,17.0,,,,,
4040612_2020,4040612,Luke Farrell,Ohio State,Big Ten,2020,2021,5,1,145,TIGHTEND,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,5.0,1.0,37.0,7.4,,,,,
4040613_2016,4040613,Jordan Fuller,Ohio State,Big Ten,2016,2020,6,20,199,SAFETY,DB,0.0,0.0,0.0,7.0,0.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040613_2017,4040613,Jordan Fuller,Ohio State,Big Ten,2017,2020,6,20,199,SAFETY,DB,2.0,0.0,0.0,57.0,0.0,3.0,70.0,,,,17.0,3.0,0.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040613_2018,4040613,Jordan Fuller,Ohio State,Big Ten,2018,2020,6,20,199,SAFETY,DB,4.0,0.0,0.0,61.0,0.0,2.5,81.0,0.0,0.0,2.0,4.0,1.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040613_2019,4040613,Jordan Fuller,Ohio State,Big Ten,2019,2020,6,20,199,SAFETY,DB,4.0,0.0,0.0,42.0,0.0,0.0,62.0,,,,13.0,2.0,0.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040615_2016,4040615,Malik Harrison,Ohio State,Big Ten,2016,2020,3,34,98,INSIDELINEBACKER,LB,0.0,0.0,1.0,10.0,0.0,1.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040615_2017,4040615,Malik Harrison,Ohio State,Big Ten,2017,2020,3,34,98,INSIDELINEBACKER,LB,1.0,0.0,2.0,22.0,0.0,3.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040615_2018,4040615,Malik Harrison,Ohio State,Big Ten,2018,2020,3,34,98,INSIDELINEBACKER,LB,4.0,3.0,2.5,55.0,0.0,8.5,81.0,,,,13.0,1.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040615_2019,4040615,Malik Harrison,Ohio State,Big Ten,2019,2020,3,34,98,INSIDELINEBACKER,LB,4.0,1.0,4.5,49.0,0.0,16.5,75.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040616_2017,4040616,Dwayne Haskins,Ohio State,Big Ten,2017,2019,1,15,15,QUARTERBACK,QB,,,,,,,,2.0,2.0,0.0,,,,,,,,,,,,,,,,,57.0,40.0,1.0,0.702,4.0,565.0,9.9,,,,,,,,,,,,,,,,,24.0,22.0,0.0,86.0,3.6
4040616_2018,4040616,Dwayne Haskins,Ohio State,Big Ten,2018,2019,1,15,15,QUARTERBACK,QB,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,2.0,0.0,,,,,,,,,,,,,,,,,531.0,371.0,8.0,0.699,49.0,4751.0,8.9,,,,,,,,,,,,,,,,,79.0,17.0,4.0,108.0,1.4
4040652_2016,4040652,Thakarius Keyes,Tulane,American Athletic,2016,2020,7,23,237,CORNERBACK,DB,1.0,0.0,0.0,6.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040652_2017,4040652,Thakarius Keyes,Tulane,American Athletic,2017,2020,7,23,237,CORNERBACK,DB,1.0,0.0,0.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040652_2018,4040652,Thakarius Keyes,Tulane,American Athletic,2018,2020,7,23,237,CORNERBACK,DB,9.0,0.0,0.0,33.0,0.0,0.0,38.0,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040652_2019,4040652,Thakarius Keyes,Tulane,American Athletic,2019,2020,7,23,237,CORNERBACK,DB,4.0,0.0,0.0,35.0,0.0,0.0,47.0,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040655_2016,4040655,Darnell Mooney,Tulane,American Athletic,2016,2020,5,28,173,WIDERECEIVER,WR,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,25.0,24.0,2.0,267.0,11.1,4.0,8.0,0.0,22.0,5.5
4040655_2017,4040655,Darnell Mooney,Tulane,American Athletic,2017,2020,5,28,173,WIDERECEIVER,WR,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,5.0,5.0,1.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,34.0,4.0,599.0,17.6,,,,,
4040655_2018,4040655,Darnell Mooney,Tulane,American Athletic,2018,2020,5,28,173,WIDERECEIVER,WR,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,48.0,8.0,993.0,20.7,1.0,6.0,0.0,6.0,6.0
4040655_2019,4040655,Darnell Mooney,Tulane,American Athletic,2019,2020,5,28,173,WIDERECEIVER,WR,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,5.0,713.0,14.9,,,,,
4040715_2016,4040715,Jalen Hurts,Alabama,SEC,2016,2020,2,21,53,QUARTERBACK,QB,0.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0,5.0,0.0,,,,,,,,,,,,,,,,,382.0,240.0,9.0,0.628,23.0,2780.0,7.3,,,,,,,,,,,,,,,,,191.0,60.0,13.0,954.0,5.0
4040715_2017,4040715,Jalen Hurts,Alabama,SEC,2017,2020,2,21,53,QUARTERBACK,QB,,,,,,,,4.0,2.0,0.0,,,,,,,,,,,,,,,,,254.0,154.0,1.0,0.606,17.0,2081.0,8.2,,,,,,,,,,,,0.0,1.0,0.0,-1.0,-1.0,154.0,55.0,8.0,855.0,5.6
4040715_2018,4040715,Jalen Hurts,Alabama,SEC,2018,2020,2,21,53,QUARTERBACK,QB,,,,,,,,2.0,1.0,0.0,,,,,,,,,,,,,,,,,70.0,51.0,2.0,0.729,8.0,765.0,10.9,,,,,,,,,,,,9.0,2.0,0.0,16.0,8.0,36.0,27.0,2.0,167.0,4.6
4040715_2019,4040715,Jalen Hurts,Oklahoma,Big 12,2019,2020,2,21,53,QUARTERBACK,QB,0.0,0.0,0.0,3.0,0.0,0.0,3.0,8.0,6.0,0.0,,,,,,,,,,,,,,,,,341.0,237.0,8.0,0.695,32.0,3851.0,11.3,,,,,,,,,,,,21.0,2.0,1.0,25.0,12.5,233.0,52.0,20.0,1298.0,5.6
4040732_2016,4040732,Raymond Calais,Louisiana,Sun Belt,2016,2020,7,31,245,RUNNINGBACK,RB,,,,,,,,,,,,,,,21.9,37.0,15.0,0.0,329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,24.0,1.0,117.0,5.1
4040732_2017,4040732,Raymond Calais,Louisiana,Sun Belt,2017,2020,7,31,245,RUNNINGBACK,RB,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,,,,,23.3,100.0,30.0,2.0,699.0,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,0.0,9.0,9.0,15.0,31.0,1.0,88.0,5.9
4040732_2018,4040732,Raymond Calais,Louisiana,Sun Belt,2018,2020,7,31,245,RUNNINGBACK,RB,0.0,0.0,0.0,2.0,0.0,0.0,2.0,,,,,,,,25.9,61.0,35.0,0.0,908.0,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,6.0,0.0,69.0,11.5,81.0,92.0,7.0,754.0,9.3
4040732_2019,4040732,Raymond Calais,Louisiana,Sun Belt,2019,2020,7,31,245,RUNNINGBACK,RB,,,,,,,,2.0,1.0,0.0,,,,,28.5,60.0,19.0,0.0,541.0,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,10.0,1.0,67.0,6.7,117.0,83.0,6.0,886.0,7.6
4040761_2016,4040761,Devin Singletary,Florida Atlantic,Conference USA,2016,2019,3,10,74,RUNNINGBACK,RB,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,21.8,36.0,13.0,0.0,284.0,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,26.0,0.0,163.0,6.3,152.0,66.0,12.0,1021.0,6.7
4040761_2017,4040761,Devin Singletary,Florida Atlantic,Conference USA,2017,2019,3,10,74,RUNNINGBACK,RB,,,,,,,,4.0,3.0,0.0,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0,12.0,12.0,,,,,,,,,,,,60.0,19.0,1.0,198.0,10.4,301.0,70.0,32.0,1920.0,6.4
4040761_2018,4040761,Devin Singletary,Florida Atlantic,Conference USA,2018,2019,3,10,74,RUNNINGBACK,RB,0.0,0.0,0.0,2.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0,3.0,3.0,,,,,,,,,,,,13.0,6.0,0.0,36.0,6.0,261.0,44.0,22.0,1348.0,5.2
4040774_2016,4040774,Harrison Bryant,Florida Atlantic,Conference USA,2016,2020,4,9,115,TIGHTEND,TE,,,,,,,,1.0,1.0,0.0,,,,,5.0,5.0,1.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,6.0,0.0,63.0,10.5,,,,,
4040774_2017,4040774,Harrison Bryant,Florida Atlantic,Conference USA,2017,2020,4,9,115,TIGHTEND,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,32.0,5.0,408.0,12.8,,,,,
4040774_2018,4040774,Harrison Bryant,Florida Atlantic,Conference USA,2018,2020,4,9,115,TIGHTEND,TE,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,45.0,4.0,662.0,14.7,1.0,2.0,0.0,2.0,2.0
4040774_2019,4040774,Harrison Bryant,Florida Atlantic,Conference USA,2019,2020,4,9,115,TIGHTEND,TE,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,65.0,7.0,1004.0,15.4,,,,,
4040790_2018,4040790,Jason Huntley,New Mexico State,FBS Independents,2018,2020,5,27,172,RUNNINGBACK,RB,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,,,,,27.2,99.0,22.0,3.0,598.0,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,47.0,3.0,471.0,10.0,109.0,40.0,7.0,505.0,4.6
4040790_2019,4040790,Jason Huntley,New Mexico State,FBS Independents,2019,2020,5,27,172,RUNNINGBACK,RB,,,,,,,,5.0,2.0,0.0,,,,,18.9,71.0,16.0,0.0,302.0,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,40.0,2.0,192.0,4.8,154.0,57.0,9.0,1090.0,7.1
4040790_2016,4040790,Jason Huntley,New Mexico State,Sun Belt,2016,2020,5,27,172,RUNNINGBACK,RB,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,22.0,24.0,4.0,0.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,8.0,0.0,35.0,4.4,40.0,17.0,1.0,167.0,4.2
4040790_2017,4040790,Jason Huntley,New Mexico State,Sun Belt,2017,2020,5,27,172,RUNNINGBACK,RB,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,,,,,29.6,100.0,18.0,2.0,533.0,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,39.0,2.0,363.0,9.3,70.0,50.0,1.0,420.0,6.0
4040792_2016,4040792,Jaleel Scott,New Mexico State,Sun Belt,2016,2018,4,32,132,WIDERECEIVER,WR,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,52.0,4.0,0.0,150.0,37.5,45.0,23.0,5.0,283.0,12.3,,,,,
4040792_2017,4040792,Jaleel Scott,New Mexico State,Sun Belt,2017,2018,4,32,132,WIDERECEIVER,WR,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,76.0,9.0,1079.0,14.2,,,,,
4040805_2020,4040805,Roy Lopez,Arizona,Pac-12,2020,2021,6,11,195,DEFENSIVETACKLE,DL,0.0,0.0,1.0,10.0,0.0,4.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040805_2018,4040805,Roy Lopez,New Mexico State,FBS Independents,2018,2021,6,11,195,DEFENSIVETACKLE,DL,1.0,2.0,4.0,25.0,0.0,12.5,63.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040805_2019,4040805,Roy Lopez,New Mexico State,FBS Independents,2019,2021,6,11,195,DEFENSIVETACKLE,DL,0.0,0.0,2.0,4.0,0.0,2.5,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040805_2016,4040805,Roy Lopez,New Mexico State,Sun Belt,2016,2021,6,11,195,DEFENSIVETACKLE,DL,0.0,1.0,0.0,2.0,0.0,0.5,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040805_2017,4040805,Roy Lopez,New Mexico State,Sun Belt,2017,2021,6,11,195,DEFENSIVETACKLE,DL,3.0,5.0,2.0,11.0,0.0,4.5,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040940_2020,4040940,Jabril Cox,LSU,SEC,2020,2021,4,10,115,INSIDELINEBACKER,LB,5.0,4.0,1.0,37.0,1.0,6.5,58.0,0.0,0.0,1.0,21.3,3.0,1.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040965_2016,4040965,Raekwon Davis,Alabama,SEC,2016,2020,2,24,56,DEFENSIVETACKLE,DL,0.0,0.0,1.0,1.0,0.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040965_2017,4040965,Raekwon Davis,Alabama,SEC,2017,2020,2,24,56,DEFENSIVETACKLE,DL,0.0,2.0,8.5,24.0,0.0,10.0,69.0,0.0,0.0,1.0,19.0,1.0,0.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040965_2018,4040965,Raekwon Davis,Alabama,SEC,2018,2020,2,24,56,DEFENSIVETACKLE,DL,0.0,6.0,1.5,24.0,0.0,5.5,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040965_2019,4040965,Raekwon Davis,Alabama,SEC,2019,2020,2,24,56,DEFENSIVETACKLE,DL,0.0,5.0,0.5,18.0,0.0,3.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040966_2016,4040966,Trevon Diggs,Alabama,SEC,2016,2020,2,19,51,CORNERBACK,DB,0.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,,,,,23.7,41.0,7.0,0.0,166.0,,,,,,,,,,,,,,,9.3,47.0,14.0,0.0,130.0,,,,,,,17.0,11.0,1.0,88.0,8.0,,,,,
4040966_2017,4040966,Trevon Diggs,Alabama,SEC,2017,2020,2,19,51,CORNERBACK,DB,3.0,0.0,0.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,,,,,37.0,55.0,2.0,0.0,74.0,,,,,,,,,,,,,,,8.6,23.0,18.0,0.0,154.0,,,,,,,,,,,,,,,,
4040966_2018,4040966,Trevon Diggs,Alabama,SEC,2018,2020,2,19,51,CORNERBACK,DB,6.0,0.0,0.0,18.0,0.0,0.0,20.0,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040966_2019,4040966,Trevon Diggs,Alabama,SEC,2019,2020,2,19,51,CORNERBACK,DB,8.0,0.0,0.0,20.0,2.0,0.5,37.0,0.0,0.0,2.0,26.3,3.0,1.0,79.0,19.5,36.0,6.0,0.0,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040968_2016,4040968,Terrell Lewis,Alabama,SEC,2016,2020,3,20,84,OUTSIDELINEBACKER,LB,0.0,0.0,1.0,7.0,0.0,1.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040968_2017,4040968,Terrell Lewis,Alabama,SEC,2017,2020,3,20,84,OUTSIDELINEBACKER,LB,1.0,0.0,1.0,10.0,0.0,2.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040968_2019,4040968,Terrell Lewis,Alabama,SEC,2019,2020,3,20,84,OUTSIDELINEBACKER,LB,2.0,15.0,6.0,21.0,0.0,11.5,31.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040979_2016,4040979,Aaron Robinson,Alabama,SEC,2016,2021,3,7,71,CORNERBACK,DB,0.0,0.0,0.0,3.0,0.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040979_2018,4040979,Aaron Robinson,UCF,American Athletic,2018,2021,3,7,71,CORNERBACK,DB,1.0,0.0,0.0,8.0,0.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040979_2019,4040979,Aaron Robinson,UCF,American Athletic,2019,2021,3,7,71,CORNERBACK,DB,10.0,1.0,0.0,37.0,0.0,4.0,49.0,,,,13.3,3.0,0.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040979_2020,4040979,Aaron Robinson,UCF,American Athletic,2020,2021,3,7,71,CORNERBACK,DB,6.0,0.0,0.0,31.0,0.0,1.0,41.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040980_2017,4040980,Irv Smith Jr.,Alabama,SEC,2017,2019,2,18,50,TIGHTEND,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,14.0,3.0,128.0,9.1,,,,,
4040980_2018,4040980,Irv Smith Jr.,Alabama,SEC,2018,2019,2,18,50,TIGHTEND,TE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,6.0,6.0,1.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,44.0,7.0,710.0,16.1,,,,,
4040982_2017,4040982,Quinnen Williams,Alabama,SEC,2017,2019,1,3,3,DEFENSIVETACKLE,DL,0.0,3.0,2.0,11.0,0.0,6.5,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040982_2018,4040982,Quinnen Williams,Alabama,SEC,2018,2019,1,3,3,DEFENSIVETACKLE,DL,1.0,12.0,8.0,45.0,0.0,19.5,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
